ENTREZID	SYMBOL	TXCHROM
217198	Plekhh3	chr11
12777	Ccr10	chr11
53321	Cntnap1	chr11
14055	Ezh1	chr11
54409	Ramp2	chr11
28084	Vps25	chr11
69847	Wnk4	chr11
52469	Coa3	chr11
68107	Cntd1	chr11
56208	Becn1	chr11
19192	Psme3	chr11
237940	Aoc2	chr11
11754	Aoc3	chr11
14377	G6pc	chr11
69684	Aarsd1	chr11
73635	Ptges3l	chr11
217201	Rundc1	chr11
100862158	NA	NA
19942	Rpl27	chr11
70110	Ifi35	chr11
26949	Vat1	chr11
100862149	NA	NA
11858	Rnd2	chr11
12189	Brca1	chr11
17966	Nbr1	chr11
217203	Tmem106a	chr11
666331	LOC666331	chr11
66599	Rdm1	chr11
19848	Rnu2-10	NA
80981	Arl4d	chr11
217207	Dhx8	chr11
18612	Etv4	chr11
17285	Meox1	chr11
73887	4930417O22Rik	chr11
74499	Sost	chr11
72349	Dusp3	chr11
75437	Cfap97d1	chr11
13384	Mpp3	chr11
52685	Cd300lg	chr11
50997	Mpp2	chr11
19064	Ppy	chr11
217212	Pyy	chr11
217214	Nags	chr11
76547	Tmem101	chr11
268490	Lsm12	chr11
68401	G6pc3	chr11
15184	Hdac5	chr11
217216	Hrob	chr11
217217	Asb16	chr11
72053	Tmub2	chr11
217218	Atxn7l3	chr11
21429	Ubtf	chr11
20533	Slc4a1	chr11
51799	Rundc3a	chr11
68066	Slc25a39	chr11
14824	Grn	chr11
217219	Fam171a2	chr11
16399	Itga2b	chr11
237943	Gpatch8	chr11
100040792	Gm11627	chr11
57265	Fzd2	chr11
77132	2810433D01Rik	chr11
268491	Meioc	chr11
52715	Ccdc43	chr11
11488	Adam11	chr11
14615	Gjc1	chr11
75689	Higd1b	chr11
20624	Eftud2	chr11
73293	Ccdc103	chr11
66784	Fam187a	chr11
14580	Gfap	chr11
70218	Kif18b	chr11
23829	C1ql1	chr11
69739	2410004I01Rik	chr11
68087	Dcakd	chr11
100862190	NA	NA
18107	Nmt1	chr11
72469	Plcd3	chr11
67131	Acbd4	chr11
192231	Hexim1	chr11
71059	Hexim2	chr11
57778	Fmnl1	chr11
69441	Efcab15	chr11
328019	Spata32	chr11
53859	Map3k14	chr11
100862195	NA	NA
544817	Arhgap27	chr11
653030	Arhgap27os3	chr11
353047	Plekhm1	chr11
237954	Lrrc37a	NA
380730	Gm884	chr11
69444	Lyzl6	chr11
104582	Rprml	chr11
56494	Gosr2	chr11
399609	C130046K22Rik	chr11
22412	Wnt9b	chr11
22415	Wnt3	chr11
18195	Nsf	chr11
667631	NA	NA
11841	Arf2	chr11
12921	Crhr1	chr11
237958	Sppl2c	chr11
17762	Mapt	chr11
100303739	Gm10844	NA
76719	Kansl1	chr11
100862243	NA	NA
217232	Cdc27	chr11
17896	Myl4	chr11
629959	Lin52-ps	NA
16416	Itgb3	chr11
70894	Efcab3	chr11
52686	Mettl2	chr11
73431	1700052K11Rik	chr11
24086	Tlk2	chr11
17534	Mrc2	chr11
632687	Marchf10	chr11
77097	Tanc2	chr11
13056	Cyb561	chr11
11421	Ace	chr11
192775	Kcnh6	chr11
71833	Dcaf7	chr11
70207	Taco1	chr11
26406	Map3k3	chr11
67803	Limd2	chr11
72149	Strada	chr11
67163	Ccdc47	chr11
72047	Ddx42	chr11
56095	Ftsj3	chr11
19184	Psmc5	chr11
83796	Smarcd2	chr11
75870	Tcam1	chr11
100862279	NA	NA
14599	Gh	chr11
15985	Cd79b	chr11
110880	Scn4a	chr11
75573	Prr29	chr11
15896	Icam2	chr11
78943	Ern1	chr11
100216537	Snord104	chr11
21763	Tex2	chr11
18613	Pecam1	chr11
380732	Milr1	chr11
50776	Polg2	chr11
13207	Ddx5	chr11
100526469	Mir3064	chr11
320162	Cep95	chr11
66313	Smurf2	chr11
16647	Kpna2	chr11
69066	1810010H24Rik	chr11
207165	Bptf	chr11
100503350	NA	NA
68979	Nol11	chr11
100503362	Rps12-ps26	NA
71795	Pitpnc1	chr11
100503397	NA	NA
66997	Psmd12	chr11
442842	A830035A12Rik	NA
78455	Helz	chr11
12299	Cacng1	chr11
54377	Cacng4	chr11
100503414	NA	NA
140723	Cacng5	chr11
18750	Prkca	chr11
100862332	NA	NA
11818	Apoh	chr11
76380	Cep112	chr11
100503430	NA	NA
12006	Axin2	chr11
268498	E030025P04Rik	chr11
19739	Rgs9	chr11
67927	1700096J18Rik	chr11
100036768	Gm11696	chr11
14674	Gna13	chr11
320509	9930022D16Rik	NA
13929	Amz2	chr11
100503496	Gm45916	chr11
104681	Slc16a6	chr11
74008	Arsg	chr11
52639	Wipi1	chr11
19084	Prkar1a	chr11
208659	Fam20a	chr11
69324	1700012B07Rik	chr11
73257	1700023C21Rik	chr11
27404	Abca8b	chr11
217258	Abca8a	chr11
217262	Abca9	chr11
76184	Abca6	chr11
100862355	NA	NA
217265	Abca5	chr11
26399	Map2k6	chr11
16517	Kcnj16	chr11
16518	Kcnj2	chr11
629967	Gm11677	NA
217294	BC006965	chr11
20682	Sox9	chr11
100038732	Gm11681	chr11
71203	4933434M16Rik	NA
72386	2610035D17Rik	chr11
319871	4732490B19Rik	chr11
69806	Slc39a11	chr11
20606	Sstr2	chr11
16834	Cog1	chr11
28081	Fam104a	chr11
276852	D11Wsu47e	chr11
52670	Cpsf4l	chr11
56699	Cdc42ep4	chr11
237979	Sdk2	chr11
73536	1700092K14Rik	chr11
319819	4932435O22Rik	chr11
67671	Rpl38	chr11
117160	Ttyh2	chr11
432611	Dnai2	chr11
286942	Kif19a	chr11
72014	Btbd17	chr11
217302	Gpr142	chr11
70355	Gprc5c	chr11
217303	Cd300a	chr11
217304	Cd300lb	chr11
387565	Cd300c	chr11
217305	Cd300ld	chr11
140497	Cd300c2	chr11
629970	Cd300ld2	NA
100043123	Cd300ld4	chr11
100043125	Cd300ld5	chr11
382551	Cd300ld3	chr11
217306	Cd300e	chr11
58222	Rab37	chr11
246746	Cd300lf	chr11
26941	Slc9a3r1	chr11
66176	Nat9	chr11
320534	Tmem104	chr11
14813	Grin2c	chr11
14149	Fdxr	chr11
328035	Fads6	chr11
237987	Otop2	chr11
16470	Ush1g	chr11
69602	Otop3	chr11
217310	Hid1	chr11
237988	Cdr2l	chr11
68572	Mrpl58	chr11
71679	Atp5h	chr11
70382	Kctd2	chr11
432613	Trim80	chr11
100628623	Mir3968	chr11
217316	Slc16a5	chr11
276905	Armc7	chr11
50773	Nt5c	chr11
100503567	NA	NA
15374	Jpt1	chr11
170930	Sumo2	chr11
445007	Nup85	chr11
260302	Gga3	chr11
50529	Mrps7	chr11
69674	Mif4gd	chr11
67283	Slc25a19	chr11
14784	Grb2	chr11
100503586	Gm11702	NA
100043184	NA	NA
71947	Tmem94	chr11
140721	Caskin2	chr11
76265	Tsen54	chr11
217325	Llgl2	chr11
217328	Myo15b	NA
100861625	NA	NA
170472	Recql5	chr11
66528	Smim5	chr11
68528	Smim6	chr11
57230	Sap30bp	chr11
100503650	Sap30bpos	NA
192897	Itgb4	chr11
100038636	B230344G16Rik	NA
14635	Galk1	chr11
100503677	NA	NA
15081	H3f3b	chr11
217331	Unk	chr11
70450	Unc13d	chr11
22378	Wbp2	chr11
217333	Trim47	chr11
338364	Trim65	chr11
60441	Mrpl38	chr11
217335	Fbf1	chr11
11430	Acox1	chr11
69535	Ten1	chr11
69681	Cdk3	chr11
14027	Evpl	chr11
217337	Srp68	chr11
14428	Galr2	chr11
53413	Exoc7	chr11
15223	Foxj1	chr11
217340	Rnf157	chr11
319370	Ubald2	chr11
217341	Qrich2	chr11
67763	Prpsap1	chr11
20698	Sphk1	chr11
217342	Ube2o	chr11
11298	Aanat	chr11
217344	Rhbdf2	chr11
114886	Cygb	chr11
100038570	Prcd	chr11
66293	Snhg16	chr11
100216536	Snord1c	chr11
100216531	Snord1b	chr11
100216538	Snord1a	chr11
20446	St6galnac2	chr11
634720	Gm11735	NA
193217	BC018473	chr11
20445	St6galnac1	chr11
67622	Mxra7	chr11
107817	Jmjd6	chr11
74319	Mettl23	chr11
20382	Srsf2	chr11
69900	Mfsd11	chr11
268510	Mgat5b	chr11
76972	Snhg20	chr11
74136	Sec14l1	chr11
53860	Septin9	chr11
78403	2900041M22Rik	chr11
217351	Tnrc6c	chr11
217353	Tmc6	chr11
217356	Tmc8	chr11
77727	6030468B19Rik	chr11
20973	Syngr2	chr11
21877	Tk1	chr11
71562	Afmid	chr11
11799	Birc5	chr11
546519	Tmem235	chr11
71776	Tha1	chr11
100503754	Gm11725	NA
12702	Socs3	chr11
100861684	NA	NA
74451	Pgs1	chr11
69926	Dnah17	chr11
791367	Gm10099	NA
100503797	Gm11738	NA
19157	Cyth1	chr11
72344	Usp36	chr11
21858	Timp2	chr11
58251	Cep295nl	chr11
100861706	NA	NA
19039	Lgals3bp	chr11
76025	Cant1	chr11
56745	C1qtnf1	chr11
100126224	Gm11747	chr11
217364	Engase	chr11
52897	Rbfox3	chr11
238011	Enpp7	chr11
12416	Cbx2	chr11
30951	Cbx8	chr11
12418	Cbx4	chr11
207592	Tbc1d16	chr11
207607	Ccdc40	chr11
14387	Gaa	chr11
192170	Eif4a3	chr11
170720	Card14	chr11
27029	Sgsh	chr11
268512	Slc26a11	chr11
100316690	Mir1932	chr11
672511	Rnf213	chr11
338371	Endov	chr11
18164	Nptx1	chr11
100503830	Gm11762	chr11
74370	Rptor	chr11
319454	Rptoros	chr11
208092	Chmp6	chr11
100861714	NA	NA
108100	Baiap2	chr11
11302	Aatk	chr11
723844	Mir338	chr11
100526518	Mir3065	chr11
12009	Cep131	chr11
78777	Tepsin	chr11
208501	Ndufaf8	chr11
72055	Slc38a10	chr11
100861721	NA	NA
76377	Gm9734	NA
100042332	2810410L24Rik	chr11
268515	Bahcc1	chr11
100503912	NA	NA
100503938	Gm19976	NA
11465	Actg1	chr11
66838	0610009L18Rik	chr11
238021	Fscn2	chr11
71885	Faap100	chr11
217365	Nploc4	chr11
208634	Tspan10	chr11
18588	Pde6g	chr11
66431	Oxld1	chr11
67291	Ccdc137	chr11
70317	Arl16	chr11
15239	Hgs	chr11
56282	Mrpl12	chr11
100861766	Gm16755	NA
27376	Slc25a10	chr11
667716	Gm11789	NA
14527	Gcgr	chr11
192173	Mcrip1	chr11
68701	Ppp1r27	chr11
100504013	Gm20014	NA
18453	P4hb	chr11
192662	Arhgdia	chr11
21681	Alyref	chr11
66156	Anapc11	chr11
208990	Npb	chr11
68671	Pcyt2	chr11
209011	Sirt7	chr11
17134	Mafg	chr11
100504040	NA	NA
209027	Pycr1	chr11
68515	Myadml2	chr11
77583	Notum	chr11
68938	Aspscr1	chr11
20892	Cenpx	chr11
217366	Lrrc45	chr11
170758	Rac3	chr11
67880	Dcxr	chr11
12409	Cbr2	chr11
111241	Hmga1b	chr17
19719	Rfng	chr11
209318	Gps1	chr11
68730	Dus1l	chr11
100861787	NA	NA
14104	Fasn	chr11
71276	Ccdc57	chr11
80879	Slc16a3	chr11
104318	Csnk1d	chr11
12516	Cd7	chr11
58210	Sectm1b	chr11
209588	Sectm1a	chr11
637008	Gm11793	NA
70956	Tex19.2	chr11
73679	Tex19.1	chr11
217369	Uts2r	chr11
66179	Ogfod3	chr11
238023	Hexdc	chr11
217370	Cybc1	chr11
67608	Narf	chr11
68837	Foxk2	chr11
66840	Wdr45b	chr11
217371	Rab40b	chr11
238024	Fn3krp	chr11
63828	Fn3k	chr11
108903	Tbcd	chr11
319530	Zfp750	chr11
210004	B3gntl1	chr11
210029	Metrnl	chr11
74675	Ptchd3	chr11
674842	Gm9631	NA
74173	Rab10os	chr12
19325	Rab10	chr12
16570	Kif3c	chr12
100043040	1110002L01Rik	chr12
75302	Asxl2	chr12
13528	Dtnb	chr12
100503871	4833432E10Rik	NA
13435	Dnmt3a	chr12
100038522	Dnmt3aos	chr12
18976	Pomc	chr12
668212	Efr3b	chr12
217378	Dnajc27	chr12
104111	Adcy3	chr12
52504	Cenpo	chr12
69709	Ptrhd1	chr12
17977	Ncoa1	chr12
100041995	NA	NA
100042014	NA	NA
20403	Itsn2	chr12
74855	Fam228a	chr12
207921	Fam228b	chr12
382562	Pfn4	chr12
626534	Gm6682	NA
66055	Sf3b6	chr12
14226	Fkbp1b	chr12
238037	Wdcp	chr12
432628	Mfsd2b	chr12
217379	Ubxn2a	chr12
320817	Atad2b	chr12
208439	Klhl29	chr12
72669	2810032G03Rik	chr12
672098	Gm9548	NA
73575	1700101O22Rik	chr12
238055	Apob	chr12
68832	Ldah	chr12
238057	Gdf7	chr12
58240	Hs1bp3	chr12
724112	BC106175	NA
11852	Rhob	chr12
328059	Slc7a15	chr12
80913	Pum2	chr12
208941	Gm4755	NA
20969	Sdc1	chr12
100862277	NA	NA
319503	9930038B18Rik	NA
17775	Laptm4a	chr12
17182	Matn3	chr12
74682	Wdr35	chr12
75516	Ttc32	chr12
69420	1700022H16Rik	chr12
23967	Osr1	chr12
70881	Nt5c1b	chr12
105014	Rdh14	chr12
238074	Gm4928	NA
71457	7420701I03Rik	chr12
238076	Kcns3	chr12
56184	Msgn1	chr12
73304	1700034J04Rik	NA
209334	Gen1	chr12
67241	Smc6	chr12
26950	Vsnl1	chr12
74712	4930511A02Rik	chr12
209550	Rad51ap2	chr12
628327	Gm6867	NA
627110	Tubb2a-ps2	chr12
76820	Cyria	chr12
70858	4921511I17Rik	chr12
18109	Mycn	chr12
104721	Ddx1	chr12
71169	Nbas	chr12
105005	Lratd1	chr12
791361	Gm16497	chr12
73972	4930448C13Rik	chr12
217410	Trib2	chr12
14245	Lpin1	chr12
18217	Ntsr2	chr12
268527	Greb1	chr12
50496	E2f6	chr12
19878	Rock2	chr12
217430	Pqlc3	chr12
73667	2410004P03Rik	chr12
382571	Kcnf1	chr12
71853	Pdia6	chr12
68775	Atp6v1c2	chr12
217431	Nol10	chr12
100526470	Mir3066	chr12
100503365	NA	NA
18263	Odc1	chr12
53602	Hpcal1	chr12
668525	Gm9222	NA
245297	Gm4983	NA
668539	NA	NA
100043324	Bnip3l-ps	NA
236366	5730507C01Rik	chr12
668558	NA	NA
668413	Gm9158	NA
546524	Gm5953	NA
544848	Gm5784	NA
629055	Gm6943	NA
100042706	NA	NA
100042727	NA	NA
668605	Gm9265	NA
100861711	NA	NA
668455	Mrto4-ps1	NA
100503846	Gm19924	NA
675713	Gm17758	NA
69513	1700030C10Rik	chr12
382686	3110053B16Rik	NA
100503913	NA	NA
211914	Asap2	chr12
16413	Itgb1bp1	chr12
54451	Cpsf3	chr12
67732	Iah1	chr12
11491	Adam17	chr12
22630	Ywhaq	chr12
100043407	Gm4419	NA
628850	6030426L16Rik	NA
434693	Mrto4-ps2	NA
100043416	Gm4425	chr12
69732	2410018L13Rik	chr12
100862386	NA	NA
668662	Gm9292	NA
100861601	NA	NA
66808	9030624G23Rik	chr12
668714	Gm9315	NA
21340	Taf1b	chr12
195733	Grhl1	chr12
194655	Klf11	chr12
12879	Cys1	chr12
20135	Rrm2	chr12
100861907	NA	NA
67216	Mboat2	chr12
77480	Kidins220	chr12
15902	Id2	chr12
432641	Gm17746	chr12
100502727	Gm19340	NA
74930	4930480M12Rik	chr12
108089	Rnf144a	chr12
58185	Rsad2	chr12
22169	Cmpk2	chr12
100504347	Gm20187	chr12
636791	Gm9866	chr12
20666	Sox11	chr12
328069	Gm4166	NA
68511	Dcdc2c	chr12
94041	Allc	chr12
71693	Colec11	chr12
20115	Rps7	chr12
19819	Rnaseh1	chr12
104923	Adi1	chr12
217449	Trappc12	chr12
380752	Eipr1	chr12
100504402	NA	NA
17933	Myt1l	chr12
328075	C630031E19Rik	chr12
69675	Pxdn	chr12
22018	Tpo	chr12
268534	Sntg2	chr12
69566	2310016D03Rik	chr12
211986	Tmem18	chr12
100294583	Alkal2	chr12
11431	Acp1	chr12
24057	Sh3yl1	chr12
104943	Fam110c	chr12
629667	NA	NA
16777	Lamb1	chr12
13382	Dld	chr12
13487	Slc26a3	chr12
104836	Cbll1	chr12
23985	Slc26a4	chr12
12033	Bcap29	chr12
71916	Dus4l	chr12
238123	Cog5	chr12
73010	Gpr22	chr12
73389	Hbp1	chr12
19088	Prkar2b	chr12
100504461	5430401H09Rik	NA
30955	Pik3cg	chr12
100504475	NA	NA
72123	Ccdc71l	chr12
59027	Nampt	chr12
100504486	Gdap10	NA
74076	4933406C10Rik	chr12
19027	Sypl	chr12
68764	Cdhr3	chr12
320046	F730043M19Rik	chr12
380753	Atxn7l1	chr12
100504517	Atxn7l1os1	NA
75040	Efcab10	chr12
28071	Polr1f	chr12
114712	Ferd3l	chr12
22160	Twist1	chr12
100861990	NA	NA
79221	Hdac9	chr12
75456	Prps1l1	chr12
217463	Snx13	chr12
100169866	Gm10933	NA
751520	Mir680-3	chr12
11622	Ahr	chr12
71581	9130015A21Rik	chr12
403205	Agr3	chr12
23795	Agr2	chr12
66109	Tspan13	chr12
100862018	NA	NA
432649	Gm5434	chr12
66912	Bzw2	chr12
217473	Ankmy2	chr12
71156	Lrrc72	chr12
66042	Sostdc1	chr12
75847	Crppa	chr12
100628578	Mir5099	chr12
17286	Meox2	chr12
319660	Agmo	chr12
217480	Dgkb	chr12
73867	4930428E07Rik	chr12
14009	Etv1	chr12
11861	Arl4a	chr12
20259	Scin	chr12
380755	Lsmem1	chr12
15982	Ifrd1	chr12
100316693	Mir1938	chr12
629820	Gm7008	chr12
246196	Zfp277	chr12
238130	Dock4	chr12
93757	Immp2l	chr12
16981	Lrrn3	chr12
27362	Dnajb9	chr12
100039062	Gm2027	chr12
67452	Pnpla8	chr12
319504	Nrcam	chr12
217517	Stxbp6	chr12
664883	Nova1	chr12
217536	Gm1818	NA
15228	Foxg1	chr12
67293	3110039M20Rik	chr12
620583	Gm9804	NA
69054	1810007C17Rik	chr12
18760	Prkd1	chr12
217558	G2e3	chr12
76983	Scfd1	chr12
12810	Coch	chr12
94186	Strn3	chr12
11782	Ap4s1	chr12
207304	Hectd1	chr12
544864	Gm5785	NA
320487	Heatr5a	chr12
328092	Dtd2	chr12
14762	Gpr33	chr12
76826	Nubpl	chr12
11855	Arhgap5	chr12
73278	1700031P21Rik	chr12
238161	Akap6	chr12
27386	Npas3	chr12
67335	1700060O08Rik	NA
112407	Egln3	chr12
665239	Gm7550	chr12
100038648	Gm10465	NA
104725	Sptssa	chr12
100316682	Mir1892	chr12
66266	Eapp	chr12
72183	Snx6	chr12
12632	Cfl2	chr12
217578	Baz1a	chr12
72658	2700097O09Rik	chr12
665137	NA	NA
24067	Srp54a	chr12
73385	Fam177a	NA
100039815	Gm2436	NA
665155	Srp54b	chr12
100101807	Fam177a2	chr12
100039830	Gm2446	NA
100101806	Srp54c	chr12
100503822	NA	NA
59032	Ppp2r3c	chr12
66132	Prorp	chr12
26443	Psma6	chr12
18035	Nfkbia	chr12
79459	Aldoart2	chr12
56856	Insm2	chr12
56784	Ralgapa1	chr12
52592	Brms1l	chr12
100503961	Gm19990	chr12
217588	Mbip	chr12
621837	NA	NA
104798	Sfta3-ps	chr12
21869	Nkx2-1	chr12
97836	C87198	chr12
18094	Nkx2-9	chr12
18511	Pax9	chr12
217593	Slc25a21	chr12
328099	Prps1l3	chr12
73490	Mipol1	chr12
100504018	Gm20016	NA
100040044	NA	NA
15375	Foxa1	chr12
70846	Ttc6	chr12
100504027	NA	NA
100503562	NA	NA
20605	Sstr1	chr12
66864	Clec14a	chr12
100504043	Gm17529	NA
20334	Sec23a	chr12
66603	Gemin2	chr12
78232	Trappc6b	chr12
18949	Pnn	chr12
338320	Mia2	chr12
217615	NA	NA
70611	Fbxo33	chr12
100504078	Gm20049	NA
100504101	Gm20063	chr12
238205	Lrfn5	chr12
73309	Spanxn4	chr12
623046	Fscb	chr12
217648	Gm527	chr12
66689	Klhl28	chr12
328108	Togaram1	chr12
328110	Prpf39	chr12
30795	Fkbp3	chr12
104806	Fancm	chr12
217653	Mis18bp1	chr12
70948	Wdr20rt	chr12
238217	Rpl10l	chr12
320772	Mdga2	chr12
100316870	Gm17821	NA
20090	Rps29	chr12
69706	Lrr1	chr12
66483	Rpl36al	chr12
217664	Mgat2	chr12
109065	Dnaaf2	chr12
414085	9330151L19Rik	chr12
18974	Pole2	chr12
271005	Klhdc1	chr12
69554	Klhdc2	chr12
66244	Nemf	chr12
11845	Arf6	chr12
76062	5830428M24Rik	chr12
207965	Vcpkmt	chr12
20663	Sos2	chr12
217666	L2hgdh	chr12
68055	Dmac2l	chr12
71091	Cdkl1	chr12
751538	Mir681	chr12
74724	4930512B01Rik	chr12
399510	Map4k5	chr12
70934	4931403G20Rik	NA
73991	Atl1	chr12
100040999	Gm3086	chr12
64010	Sav1	chr12
18080	Nin	chr12
791312	Gm9997	NA
100504285	Abhd12b	chr12
110095	Pygl	chr12
414124	F730035M05Rik	chr12
94090	Trim9	chr12
72736	Tmx1	chr12
100861697	NA	NA
319710	Frmd6	chr12
56444	Actr10	chr12
19167	Psma3	chr12
73204	3110056K07Rik	chr12
238247	Arid4a	chr12
75266	Tomm20l	chr12
30056	Timm9	chr12
76967	2700049A03Rik	chr12
59036	Dact1	chr12
67348	1700083H02Rik	chr12
73815	4930404H11Rik	chr12
208846	Daam1	chr12
238252	Gpr135	chr12
67217	L3hypdh	chr12
104771	Jkamp	chr12
73936	Ccdc175	chr12
104001	Rtn1	chr12
78257	Lrrc9	chr12
67708	Pcnx4	chr12
66375	Dhrs7	chr12
19042	Ppm1a	chr12
100861726	NA	NA
75801	4930447C04Rik	chr12
20476	Six6	chr12
20471	Six1	chr12
20474	Six4	chr12
17420	Mnat1	chr12
76357	Trmt5	chr12
625098	Slc38a6	chr12
380765	D830013O20Rik	chr12
238257	Tmem30b	chr12
73644	2210039B01Rik	chr12
18755	Prkch	chr12
666385	Gm8075	NA
15251	Hif1a	chr12
100504452	Gm20235	NA
277089	S100a11-ps	NA
75627	Snapc1	chr12
238266	Syt16	chr12
100504476	NA	NA
74284	1700086L19Rik	chr12
386753	Dbpht2	chr12
238271	Kcnh5	chr12
80837	Rhoj	chr12
217674	Gphb5	chr12
26932	Ppp2r5e	chr12
72338	Wdr89	chr12
665931	Rplp2-ps1	chr12
81535	Sgpp1	chr12
319565	Syne2	chr12
100628610	Mir5101	chr12
13983	Esr2	chr12
80384	Tex21	chr12
108156	Mthfd1	chr12
238276	Akap5	chr12
109929	Zbtb25	chr12
268564	Zbtb1	chr12
100504512	4930426I24Rik	NA
15512	Hspa2	chr12
210762	Ppp1r36	chr12
100041694	Gm10451	chr12
100628604	Mir5135	chr12
263406	Plekhg3	chr12
100504549	AI463170	chr12
20741	Sptb	chr12
211151	Churc1	chr12
14776	Gpx2	chr12
104886	Rab15	chr12
110606	Fntb	chr12
17187	Max	chr12
53618	Fut8	chr12
626215	Gm6657	NA
268566	Gphn	chr12
70897	Garin2	chr12
56217	Pals1	chr12
73834	Atp6v1d	chr12
13665	Eif2s1	chr12
27260	Plek2	chr12
268567	Tmem229b	chr12
211945	Plekhh1	chr12
110417	Pigh	chr12
11847	Arg2	chr12
53612	Vti1b	chr12
17252	Rdh11	chr12
77974	Rdh12	chr12
211978	Zfyve26	chr12
19363	Rad51b	chr12
12192	Zfp36l1	chr12
69548	2310015A10Rik	chr12
109711	Actn1	chr12
320808	Dcaf5	chr12
100217447	Scarna3b	chr12
97827	Exd2	chr12
69522	2310002D06Rik	chr12
108760	Galnt16	chr12
13877	Erh	chr12
328133	Slc39a9	chr12
68354	Plekhd1os	chr12
217682	Plekhd1	chr12
380768	Ccdc177	chr12
217684	Susd6	chr12
67340	1700052I22Rik	chr12
100504661	Gm20337	chr12
20384	Srsf5	chr12
20493	Slc10a1	chr12
64075	Smoc1	chr12
100526532	Mir3067	chr12
110893	Slc8a3	chr12
100042143	Gm3693	chr12
214321	Gm4787	chr12
11498	Adam4	chr12
66272	Cox16	chr12
100504690	NA	NA
24071	Synj2bp	chr12
56622	Adam21	chr12
69792	Med6	chr12
100504704	NA	NA
69480	Ttc9	chr12
338372	Map3k9	chr12
54604	Pcnx	chr12
217692	Sipa1l1	chr12
50779	Rgs6	chr12
791340	Gm10006	NA
74283	1700085C21Rik	chr12
70127	Dpf3	chr12
73828	Dcaf4	chr12
217695	Zfyve1	chr12
67039	Rbm25	chr12
19164	Psen1	chr12
170721	Papln	chr12
18222	Numb	chr12
71952	Riox1	chr12
171210	Acot2	chr12
26897	Acot1	chr12
171282	Acot4	chr12
171281	Acot3	chr12
217698	Acot5	chr12
217700	Acot6	chr12
105000	Dnal1	chr12
70481	Pnma1	chr12
238317	Mideas	chr12
100502697	Gm19327	NA
77219	Ptgr2	chr12
52708	Zfp410	chr12
217705	Fam161b	chr12
217707	Coq6	chr12
12499	Entpd5	chr12
72873	Bbof1	chr12
66381	Rnf113a2	chr12
104776	Aldh6a1	chr12
100861863	NA	NA
217708	Lin52	chr12
12677	Vsx2	chr12
19300	Abcd4	chr12
432677	Vrtn	chr12
627191	Syndig1l	chr12
67963	Npc2	chr12
74316	Isca2	chr12
16997	Ltbp2	chr12
100303738	D030025P21Rik	chr12
68497	Arel1	chr12
73736	Fcf1	chr12
56531	Ylpm1	chr12
100502763	NA	NA
73422	Prox2	chr12
78920	Dlst	chr12
238323	Rps6kl1	chr12
18654	Pgf	chr12
217715	Eif2b2	chr12
217716	Mlh3	chr12
66204	Acyp1	chr12
72350	Zc2hc1c	chr12
217718	Nek9	chr12
100502783	NA	NA
68581	Tmed10	chr12
14281	Fos	chr12
81703	Jdp2	chr12
53314	Batf	chr12
217721	Flvcr2	chr12
58520	Erg28	chr12
320244	Ttll5	chr12
21809	Tgfb3	chr12
100861892	NA	NA
76411	Ift43	chr12
328136	Gm805	chr12
70373	Gpatch2l	chr12
26380	Esrrb	chr12
238328	Vash1	chr12
68737	Angel1	chr12
627607	Lrrc74a	chr12
238330	Irf2bpl	chr12
217732	Cipc	chr12
238331	Zdhhc22	chr12
217733	Tmem63c	chr12
64242	Ngb	chr12
217734	Pomt2	chr12
14874	Gstz1	chr12
382620	Tmed8	chr12
238333	Samd15	chr12
71275	Noxred1	chr12
104799	Vipas39	chr12
217737	Ahsa1	chr12
217738	Ism2	chr12
20773	Sptlc2	chr12
211064	Alkbh1	chr12
100526546	Mir3068	chr12
654309	Nrp	chr12
380773	Slirp	chr12
66354	Snw1	chr12
666806	Eif1ad8	chr12
193322	Oog1	chr12
100042776	Eif1ad6	NA
100042786	Ubl5b	NA
100862206	Gm21559	NA
100861908	Eif1ad19	chr12
100861898	Eif1ad13	NA
544881	Eif1ad2	chr12
100038992	Ubl5c	NA
100038982	Gm1995	chr12
100039042	Eif1ad3	chr12
100039052	Eif1ad4	NA
100039076	Eif1ad14	NA
100039087	Gm2042	chr12
100039100	Eif1ad5	NA
100039162	Eif1ad17	NA
100039129	Eif1ad11	NA
667350	Gm8587	NA
546543	NA	NA
100039315	Pramel51	chr12
666862	Eif1ad10	NA
435337	Eif1ad7	chr12
633093	Gm7104	chr12
266459	Eif1ad15	chr12
100503047	Eif1ad9	NA
72113	Adck1	chr12
71818	3200001D21Rik	chr12
18191	Nrxn3	chr12
13371	Dio2	chr12
75216	Cep128	chr12
71349	5430427M07Rik	chr12
22095	Tshr	chr12
83602	Gtf2a1	chr12
108800	Ston2	chr12
666955	Gm8378	NA
20338	Sel1l	chr12
399558	Flrt2	chr12
100862089	NA	NA
69423	1700019M22Rik	chr12
14420	Galc	chr12
14744	Gpr65	chr12
72258	Kcnk10	chr12
104871	Spata7	chr12
24000	Ptpn21	chr12
75553	Zc3h14	chr12
319670	Eml5	chr12
76260	Ttc8	chr12
67639	4930474N09Rik	chr12
71375	Foxn3	chr12
100503855	Gm19929	NA
100503812	3300002A11Rik	NA
73457	1700064M15Rik	chr12
78767	Efcab11	chr12
104884	Tdp1	chr12
